Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Air India,05/15/19,Kolkata,Bangalore,CCU ? BOM ? HBX ? BLR,9:25,16-05-21 17:20,31h 55m,2 stops,No info,13616
Jet Airways,05/12/19,Kolkata,Bangalore,CCU ? BOM ? BLR,6:30,19:50,13h 20m,1 stop,No info,13941
Air Asia,05/18/19,Kolkata,Bangalore,CCU ? BBI ? BLR,6:50,10:30,3h 40m,1 stop,No info,6857
Air India,06/09/19,Kolkata,Bangalore,CCU ? BBI ? BOM ? BLR,12:00,10/06/21 11:10,23h 10m,2 stops,No info,10151
Jet Airways,03/24/19,Kolkata,Bangalore,CCU ? BOM ? BLR,18:55,25-03-21 8:10,13h 15m,1 stop,In-flight meal not included,11134
Multiple carriers,06/27/19,New Delhi,Cochin,DEL ? BOM ? COK,15:15,28-06-21 1:30,10h 15m,1 stop,In-flight meal not included,5797
Jet Airways,05/18/19,Kolkata,Bangalore,CCU ? BOM ? BLR,5:45,16:20,10h 35m,1 stop,In-flight meal not included,10844
Multiple carriers,06/09/19,New Delhi,Cochin,DEL ? BOM ? COK,13:00,21:00,8h,1 stop,No info,13587
Jet Airways,05/09/19,Kolkata,Bangalore,CCU ? BOM ? BLR,8:25,10/05/21 9:20,24h 55m,1 stop,In-flight meal not included,9663
Jet Airways,06/27/19,New Delhi,Cochin,DEL ? BOM ? COK,11:30,19:00,7h 30m,1 stop,No info,14714
IndiGo,04/24/19,Kolkata,Bangalore,CCU ? BLR,11:30,14:05,2h 35m,non-stop,No info,4804
Jet Airways,06/27/19,New Delhi,Cochin,DEL ? LKO ? BOM ? COK,11:45,28-06-21 4:25,16h 40m,2 stops,No info,13882
Jet Airways,05/09/19,Kolkata,Bangalore,CCU ? DEL ? BLR,9:35,21:05,11h 30m,1 stop,In-flight meal not included,12384
Jet Airways,03/18/19,Bangalore,New Delhi,BLR ? BOM ? DEL,11:40,20:20,8h 40m,1 stop,No info,13555
Air India,06/12/19,Kolkata,Bangalore,CCU ? IXR ? DEL ? BLR,5:50,20:25,14h 35m,2 stops,No info,12723
Jet Airways,05/21/19,New Delhi,Cochin,DEL ? ATQ ? BOM ? COK,20:00,22-05-21 4:25,8h 25m,2 stops,No info,16263
Jet Airways,06/09/19,Bangalore,New Delhi,BLR ? DEL,18:55,22:00,3h 5m,non-stop,In-flight meal not included,7229
IndiGo,05/18/19,New Delhi,Cochin,DEL ? BOM ? COK,9:15,19-05-21 1:30,16h 15m,1 stop,No info,7503
Jet Airways,05/12/19,Kolkata,Bangalore,CCU ? BOM ? BLR,8:25,20:45,12h 20m,1 stop,In-flight meal not included,10844
Jet Airways,03/06/19,New Delhi,Cochin,DEL ? BOM ? COK,7:05,07/03/21 4:25,21h 20m,1 stop,No info,17234
Multiple carriers,06/12/19,New Delhi,Cochin,DEL ? HYD ? COK,13:05,22:30,9h 25m,1 stop,No info,9646
Jet Airways,03/15/19,Mumbai,Hyderabad,BOM ? HYD,15:50,17:20,1h 30m,non-stop,In-flight meal not included,2470
IndiGo,03/03/19,Bangalore,New Delhi,BLR ? DEL,16:55,19:45,2h 50m,non-stop,No info,8855
SpiceJet,06/15/19,Chennai,Kolkata,MAA ? CCU,8:20,10:35,2h 15m,non-stop,No check-in baggage included,3543
Jet Airways,06/12/19,Kolkata,Bangalore,CCU ? DEL ? BLR,9:35,21:05,11h 30m,1 stop,No info,12692
Multiple carriers,05/09/19,New Delhi,Cochin,DEL ? BOM ? COK,17:00,10/05/21 1:30,8h 30m,1 stop,No info,9424
Jet Airways,05/18/19,New Delhi,Cochin,DEL ? AMD ? BOM ? COK,19:10,19-05-21 19:00,23h 50m,2 stops,No info,15129
Air Asia,05/24/19,Kolkata,Bangalore,CCU ? BLR,10:20,12:55,2h 35m,non-stop,No info,4409
IndiGo,05/15/19,New Delhi,Cochin,DEL ? MAA ? COK,2:00,7:25,5h 25m,1 stop,No info,8618
Multiple carriers,06/01/19,New Delhi,Cochin,DEL ? BOM ? COK,9:00,21:00,12h,1 stop,No info,13587
IndiGo,05/12/19,Bangalore,New Delhi,BLR ? DEL,0:30,3:25,2h 55m,non-stop,No info,3943
Jet Airways,03/06/19,Bangalore,New Delhi,BLR ? BOM ? DEL,5:45,11:25,5h 40m,1 stop,No info,19225
GoAir,06/27/19,Kolkata,Bangalore,CCU ? BLR,15:20,17:55,2h 35m,non-stop,No info,3514
SpiceJet,04/12/19,Bangalore,New Delhi,BLR ? DEL,9:30,12:20,2h 50m,non-stop,No check-in baggage included,4885
SpiceJet,04/01/19,Bangalore,New Delhi,BLR ? DEL,9:30,12:20,2h 50m,non-stop,No info,3971
Jet Airways,06/03/19,New Delhi,Cochin,DEL ? BOM ? COK,20:55,04/06/21 19:00,22h 5m,1 stop,In-flight meal not included,10262
Multiple carriers,06/27/19,New Delhi,Cochin,DEL ? BOM ? COK,13:00,21:00,8h,1 stop,No info,7408
SpiceJet,04/01/19,Kolkata,Bangalore,CCU ? MAA ? BLR,15:05,20:20,5h 15m,1 stop,No info,4649
Air India,03/09/19,New Delhi,Cochin,DEL ? BLR ? COK,20:30,10/03/21 23:00,26h 30m,1 stop,No info,8119
SpiceJet,05/03/19,Kolkata,Bangalore,CCU ? BLR,22:20,04/05/21 0:40,2h 20m,non-stop,No info,3873
Air India,03/15/19,Mumbai,Hyderabad,BOM ? HYD,19:30,20:45,1h 15m,non-stop,No info,3100
Jet Airways,03/18/19,Bangalore,New Delhi,BLR ? BOM ? DEL,21:25,16-03-21 9:30,12h 5m,1 stop,No info,13555
Multiple carriers,06/09/19,New Delhi,Cochin,DEL ? HYD ? COK,9:45,22:30,12h 45m,1 stop,No info,9646
Multiple carriers,05/27/19,New Delhi,Cochin,DEL ? BOM ? COK,10:00,21:00,11h,1 stop,No info,9718
IndiGo,04/27/19,New Delhi,Cochin,DEL ? LKO ? COK,21:50,28-04-21 3:35,5h 45m,1 stop,No info,6307
Air India,05/15/19,Kolkata,Bangalore,CCU ? BBI ? HYD ? BLR,9:10,16-05-21 11:05,25h 55m,2 stops,No info,6117
Jet Airways,06/12/19,Kolkata,Bangalore,CCU ? BOM ? BLR,14:05,20:45,6h 40m,1 stop,In-flight meal not included,9899
Multiple carriers,05/27/19,New Delhi,Cochin,DEL ? BOM ? COK,15:00,28-05-21 1:30,10h 30m,1 stop,In-flight meal not included,6943
Multiple carriers,06/12/19,New Delhi,Cochin,DEL ? IDR ? BOM ? COK,15:05,13-06-21 1:30,10h 25m,2 stops,No info,15965
IndiGo,06/01/19,Mumbai,Hyderabad,BOM ? HYD,21:20,22:50,1h 30m,non-stop,No info,2227
IndiGo,03/03/19,Kolkata,Bangalore,CCU ? BLR,15:10,17:45,2h 35m,non-stop,No info,6985
Multiple carriers,03/03/19,New Delhi,Cochin,DEL ? BOM ? COK,13:00,21:00,8h,1 stop,No info,17493
Jet Airways,06/03/19,New Delhi,Cochin,DEL ? BOM ? COK,17:30,04/06/21 4:25,10h 55m,1 stop,No info,14714
Jet Airways,04/01/19,Kolkata,Bangalore,CCU ? BOM ? BLR,18:55,02/04/21 20:45,25h 50m,1 stop,In-flight meal not included,7064
Jet Airways,06/15/19,New Delhi,Cochin,DEL ? BOM ? COK,10:00,19:00,9h,1 stop,No info,14714
Jet Airways,03/06/19,New Delhi,Cochin,DEL ? AMD ? BOM ? COK,19:10,07/03/21 19:45,24h 35m,2 stops,No info,21954
IndiGo,06/15/19,Chennai,Kolkata,MAA ? CCU,15:40,18:25,2h 45m,non-stop,No info,3540
Air Asia,05/18/19,Bangalore,New Delhi,BLR ? DEL,11:10,13:55,2h 45m,non-stop,No info,4483
IndiGo,06/01/19,Bangalore,New Delhi,BLR ? DEL,13:00,15:50,2h 50m,non-stop,No info,3943
Air India,06/09/19,New Delhi,Cochin,DEL ? MAA ? COK,9:45,10/06/21 9:25,23h 40m,1 stop,No info,7690
Air India,04/01/19,Kolkata,Bangalore,CCU ? DEL ? COK ? TRV ? BLR,10:00,02/04/21 10:30,24h 30m,3 stops,No info,12954
Jet Airways,04/01/19,Kolkata,Bangalore,CCU ? BOM ? BLR,18:55,02/04/21 23:35,28h 40m,1 stop,No info,12681
SpiceJet,03/24/19,Bangalore,New Delhi,BLR ? DEL,9:35,12:30,2h 55m,non-stop,No info,4377
Air India,05/18/19,Kolkata,Bangalore,CCU ? IXR ? DEL ? BLR,5:50,19-05-21 12:30,30h 40m,2 stops,No info,12723
Air India,03/12/19,Mumbai,Hyderabad,BOM ? GOI ? PNQ ? HYD,5:05,16:55,11h 50m,2 stops,No info,16172
Air India,06/01/19,New Delhi,Cochin,DEL ? JAI ? BOM ? COK,18:45,02/06/21 19:15,24h 30m,2 stops,No info,12940
IndiGo,06/18/19,Kolkata,Bangalore,CCU ? BLR,15:15,17:45,2h 30m,non-stop,No info,4804
Vistara,03/03/19,Bangalore,New Delhi,BLR ? DEL,21:10,07/03/21 0:05,2h 55m,non-stop,No info,7608
Multiple carriers,06/15/19,New Delhi,Cochin,DEL ? HYD ? COK,13:15,22:30,9h 15m,1 stop,No info,8018
Vistara,03/24/19,Bangalore,New Delhi,BLR ? DEL,11:30,14:10,2h 40m,non-stop,No info,5403
Jet Airways,05/27/19,New Delhi,Cochin,DEL ? BOM ? COK,8:00,19:00,11h,1 stop,In-flight meal not included,12239
IndiGo,06/12/19,Mumbai,Hyderabad,BOM ? HYD,9:10,10:40,1h 30m,non-stop,No info,4049
GoAir,06/01/19,Bangalore,New Delhi,BLR ? DEL,20:55,23:40,2h 45m,non-stop,No info,3898
SpiceJet,04/24/19,Kolkata,Bangalore,CCU ? BLR,17:10,19:40,2h 30m,non-stop,No info,4174
Jet Airways,03/09/19,New Delhi,Cochin,DEL ? IXC ? BOM ? COK,13:45,10/03/21 4:25,14h 40m,2 stops,No info,17019
Jet Airways,06/12/19,Kolkata,Bangalore,CCU ? BOM ? BLR,14:05,13-06-21 9:20,19h 15m,1 stop,No info,13044
Air India,03/27/19,New Delhi,Cochin,DEL ? HYD ? BOM ? COK,21:30,28-03-21 19:15,21h 45m,2 stops,No info,8665
Air India,05/06/19,Kolkata,Bangalore,CCU ? IXR ? DEL ? BLR,5:50,07/05/21 12:00,30h 10m,2 stops,No info,11883
SpiceJet,06/03/19,Kolkata,Bangalore,CCU ? BLR,22:20,04/06/21 0:40,2h 20m,non-stop,No info,3873
Jet Airways,05/18/19,Kolkata,Bangalore,CCU ? BOM ? BLR,21:10,19-05-21 10:05,12h 55m,1 stop,No info,13941
IndiGo,03/24/19,Bangalore,New Delhi,BLR ? DEL,10:10,13:00,2h 50m,non-stop,No info,4777
Jet Airways,05/18/19,Kolkata,Bangalore,CCU ? DEL ? BLR,20:25,19-05-21 21:05,24h 40m,1 stop,No info,14151
Jet Airways,06/27/19,New Delhi,Cochin,DEL ? IDR ? BOM ? COK,21:25,28-06-21 19:00,21h 35m,2 stops,In-flight meal not included,11507
Air India,03/09/19,Bangalore,New Delhi,BLR ? COK ? DEL,22:00,13-03-21 13:20,15h 20m,1 stop,No info,8425
IndiGo,05/01/19,Bangalore,New Delhi,BLR ? DEL,18:25,21:20,2h 55m,non-stop,No info,4823
Jet Airways,05/09/19,New Delhi,Cochin,DEL ? JAI ? BOM ? COK,9:40,10/05/21 4:25,18h 45m,2 stops,In-flight meal not included,13029
Air India,05/09/19,Bangalore,New Delhi,BLR ? DEL,10:00,12:45,2h 45m,non-stop,No info,5228
SpiceJet,03/24/19,Mumbai,Hyderabad,BOM ? HYD,13:10,14:30,1h 20m,non-stop,No info,2753
Jet Airways,06/09/19,Kolkata,Bangalore,CCU ? BOM ? BLR,6:30,12:00,5h 30m,1 stop,No info,14571
Jet Airways,06/15/19,New Delhi,Cochin,DEL ? NAG ? BOM ? COK,14:35,16-06-21 12:35,22h,2 stops,In-flight meal not included,10919
Air Asia,03/21/19,New Delhi,Cochin,DEL ? BLR ? COK,16:45,22-03-21 7:10,14h 25m,1 stop,No info,6151
Air India,05/27/19,New Delhi,Cochin,DEL ? BLR ? COK,17:40,23:00,5h 20m,1 stop,No info,7174
IndiGo,04/06/19,Bangalore,New Delhi,BLR ? DEL,20:00,22:50,2h 50m,non-stop,No info,4823
Jet Airways,05/15/19,Kolkata,Bangalore,CCU ? BOM ? BLR,16:30,16-05-21 4:40,12h 10m,1 stop,In-flight meal not included,10844
Jet Airways,05/01/19,Kolkata,Bangalore,CCU ? BOM ? BLR,20:00,02/05/21 9:20,13h 20m,1 stop,In-flight meal not included,9663
Multiple carriers,06/01/19,New Delhi,Cochin,DEL ? HYD ? COK,7:10,22:30,15h 20m,1 stop,No info,7038
SpiceJet,05/21/19,Kolkata,Bangalore,CCU ? BLR,22:20,22-05-21 0:40,2h 20m,non-stop,No info,3873
Vistara,03/24/19,Bangalore,New Delhi,BLR ? DEL,16:00,18:35,2h 35m,non-stop,No info,11913
Multiple carriers,06/03/19,New Delhi,Cochin,DEL ? BOM ? COK,6:00,21:00,15h,1 stop,No info,8475
Jet Airways,06/12/19,New Delhi,Cochin,DEL ? BOM ? COK,13:00,19:00,6h,1 stop,In-flight meal not included,10262
Jet Airways,06/18/19,Bangalore,New Delhi,BLR ? DEL,19:50,22:50,3h,non-stop,No info,8016
Air Asia,05/21/19,Bangalore,New Delhi,BLR ? DEL,4:55,7:45,2h 50m,non-stop,No info,3383
Jet Airways,03/24/19,Kolkata,Bangalore,CCU ? BOM ? BLR,13:55,23:25,9h 30m,1 stop,No info,14231
Multiple carriers,03/06/19,New Delhi,Cochin,DEL ? BOM ? COK,9:00,15:30,6h 30m,1 stop,In-flight meal not included,15136
Jet Airways,05/18/19,Kolkata,Bangalore,CCU ? BOM ? BLR,21:10,19-05-21 9:20,12h 10m,1 stop,In-flight meal not included,9663
Air India,06/12/19,Kolkata,Bangalore,CCU ? DEL ? BLR,10:00,16:15,6h 15m,1 stop,No info,11936
Air India,06/09/19,Kolkata,Bangalore,CCU ? BBI ? BOM ? BLR,12:00,10/06/21 7:55,19h 55m,2 stops,No info,10151
SpiceJet,05/09/19,Mumbai,Hyderabad,BOM ? HYD,22:45,10/05/21 0:15,1h 30m,non-stop,No info,2017
Jet Airways,03/18/19,Bangalore,New Delhi,BLR ? BOM ? DEL,5:45,12:25,6h 40m,1 stop,No info,12284
Air India,06/09/19,Bangalore,New Delhi,BLR ? DEL,17:00,19:45,2h 45m,non-stop,No info,7171
Jet Airways,03/24/19,Kolkata,Bangalore,CCU ? BOM ? BLR,8:25,18:10,9h 45m,1 stop,No info,13759
Vistara,06/24/19,New Delhi,Cochin,DEL ? COK,14:40,17:50,3h 10m,non-stop,No info,6216
SpiceJet,05/15/19,Bangalore,New Delhi,BLR ? DEL,9:30,12:20,2h 50m,non-stop,No check-in baggage included,4319
Multiple carriers,06/03/19,New Delhi,Cochin,DEL ? IXU ? BOM ? COK,17:50,04/06/21 1:30,7h 40m,2 stops,No info,18275
Jet Airways,06/12/19,New Delhi,Cochin,DEL ? NAG ? BOM ? COK,14:35,13-06-21 4:25,13h 50m,2 stops,In-flight meal not included,10919
Jet Airways,06/27/19,New Delhi,Cochin,DEL ? BOM ? COK,21:50,28-06-21 4:25,6h 35m,1 stop,In-flight meal not included,12898
IndiGo,04/06/19,Kolkata,Bangalore,CCU ? HYD ? BLR,15:15,20:30,5h 15m,1 stop,No info,4268
IndiGo,06/12/19,New Delhi,Cochin,DEL ? HYD ? COK,7:35,16:10,8h 35m,1 stop,No info,6442
IndiGo,06/18/19,Chennai,Kolkata,MAA ? CCU,19:35,21:55,2h 20m,non-stop,No info,3597
Jet Airways,05/09/19,New Delhi,Cochin,DEL ? BOM ? COK,14:00,10/05/21 12:35,22h 35m,1 stop,In-flight meal not included,12373
Jet Airways,06/09/19,New Delhi,Cochin,DEL ? NAG ? BOM ? COK,6:45,10/06/21 4:25,21h 40m,2 stops,No info,13376
Air India,05/12/19,Kolkata,Bangalore,CCU ? GAU ? IMF ? DEL ? BLR,9:50,23:15,13h 25m,3 stops,No info,14015
Air India,03/15/19,Bangalore,New Delhi,BLR ? VGA ? DEL,10:30,22:55,12h 25m,1 stop,No info,6383
Air India,05/21/19,New Delhi,Cochin,DEL ? HYD ? BOM ? COK,17:15,22-05-21 19:15,26h,2 stops,No info,11972
Jet Airways,05/15/19,Mumbai,Hyderabad,BOM ? HYD,2:55,4:20,1h 25m,non-stop,In-flight meal not included,3210
Air India,03/24/19,Kolkata,Bangalore,CCU ? GAU ? IMF ? DEL ? BLR,5:55,23:15,17h 20m,3 stops,No info,15145
SpiceJet,06/18/19,Kolkata,Bangalore,CCU ? BLR,6:55,9:30,2h 35m,non-stop,No info,3873
Multiple carriers,06/01/19,New Delhi,Cochin,DEL ? HYD ? COK,14:55,22:30,7h 35m,1 stop,No info,7038
Jet Airways,06/24/19,New Delhi,Cochin,DEL ? BOM ? COK,13:00,25-06-21 12:35,23h 35m,1 stop,In-flight meal not included,10262
Air India,05/15/19,Kolkata,Bangalore,CCU ? GAU ? DEL ? BLR,16:45,16-05-21 8:55,16h 10m,2 stops,No info,14960
IndiGo,03/18/19,Mumbai,Hyderabad,BOM ? HYD,21:20,22:45,1h 25m,non-stop,No info,2227
Jet Airways,06/01/19,Mumbai,Hyderabad,BOM ? HYD,2:55,4:20,1h 25m,non-stop,In-flight meal not included,4050
SpiceJet,05/06/19,Chennai,Kolkata,MAA ? CCU,9:45,12:00,2h 15m,non-stop,No check-in baggage included,3543
Jet Airways,03/24/19,Kolkata,Bangalore,CCU ? BOM ? BLR,21:10,25-03-21 23:25,26h 15m,1 stop,In-flight meal not included,10031
Multiple carriers,05/18/19,New Delhi,Cochin,DEL ? BOM ? COK,14:00,21:00,7h,1 stop,No info,13727
Jet Airways,05/06/19,Kolkata,Bangalore,CCU ? BOM ? BLR,8:25,16:20,7h 55m,1 stop,No info,14781
IndiGo,06/01/19,Bangalore,New Delhi,BLR ? DEL,18:55,21:50,2h 55m,non-stop,No info,4823
GoAir,04/18/19,Bangalore,New Delhi,BLR ? DEL,11:40,14:30,2h 50m,non-stop,No info,4937
Air India,06/06/19,New Delhi,Cochin,DEL ? AMD ? BOM ? COK,5:00,07/06/21 19:15,38h 15m,2 stops,No info,9653
IndiGo,03/24/19,Bangalore,New Delhi,BLR ? DEL,18:25,21:20,2h 55m,non-stop,No info,8033
Jet Airways,06/09/19,New Delhi,Cochin,DEL ? BOM ? COK,19:45,10/06/21 12:35,16h 50m,1 stop,In-flight meal not included,10577
IndiGo,05/27/19,New Delhi,Cochin,DEL ? BOM ? COK,18:35,28-05-21 1:30,6h 55m,1 stop,No info,6628
Multiple carriers,04/27/19,New Delhi,Cochin,DEL ? HYD ? COK,7:10,16:10,9h,1 stop,In-flight meal not included,6093
SpiceJet,03/09/19,Kolkata,Bangalore,CCU ? BLR,6:55,9:35,2h 40m,non-stop,No info,4622
Multiple carriers,05/09/19,New Delhi,Cochin,DEL ? BOM ? COK,7:30,19:15,11h 45m,1 stop,No info,7787
Vistara,03/09/19,Bangalore,New Delhi,BLR ? DEL,11:30,14:10,2h 40m,non-stop,No info,7240
Vistara,06/06/19,Kolkata,Bangalore,CCU ? DEL ? BLR,20:20,07/06/21 23:25,27h 5m,1 stop,No info,9345
SpiceJet,05/01/19,Kolkata,Bangalore,CCU ? IXB ? BLR,11:15,18:30,7h 15m,1 stop,No info,8844
Air India,06/15/19,Bangalore,New Delhi,BLR ? DEL,17:00,19:45,2h 45m,non-stop,No info,7171
IndiGo,06/12/19,New Delhi,Cochin,DEL ? BLR ? COK,5:10,10:05,4h 55m,1 stop,No info,6496
IndiGo,05/27/19,New Delhi,Cochin,DEL ? HYD ? COK,6:50,12:10,5h 20m,1 stop,No info,5530
SpiceJet,06/03/19,Kolkata,Bangalore,CCU ? BLR,22:20,04/06/21 0:40,2h 20m,non-stop,No check-in baggage included,3841
Jet Airways,06/12/19,Kolkata,Bangalore,CCU ? BOM ? BLR,21:10,13-06-21 10:05,12h 55m,1 stop,In-flight meal not included,8529
Air Asia,05/21/19,Kolkata,Bangalore,CCU ? BLR,9:45,12:15,2h 30m,non-stop,No info,4409
IndiGo,04/15/19,Bangalore,New Delhi,BLR ? DEL,13:00,15:50,2h 50m,non-stop,No info,4591
SpiceJet,06/06/19,Kolkata,Bangalore,CCU ? IXB ? BLR,11:15,18:30,7h 15m,1 stop,No info,10156
Jet Airways,06/01/19,New Delhi,Cochin,DEL ? BOM ? COK,9:00,02/06/21 12:35,27h 35m,1 stop,In-flight meal not included,10262
IndiGo,05/01/19,Bangalore,New Delhi,BLR ? DEL,8:30,11:20,2h 50m,non-stop,No info,4823
GoAir,03/03/19,New Delhi,Cochin,DEL ? BOM ? COK,7:00,12:50,5h 50m,1 stop,No info,7378
Jet Airways,06/24/19,New Delhi,Cochin,DEL ? NAG ? BOM ? COK,14:35,25-06-21 4:25,13h 50m,2 stops,No info,13376
GoAir,05/01/19,Bangalore,New Delhi,BLR ? DEL,11:40,14:30,2h 50m,non-stop,No info,4340
Air Asia,06/21/19,Bangalore,New Delhi,BLR ? DEL,11:10,13:55,2h 45m,non-stop,No info,3383
IndiGo,06/06/19,Kolkata,Bangalore,CCU ? MAA ? BLR,6:20,10:20,4h,1 stop,No info,4226
Air India,06/15/19,New Delhi,Cochin,DEL ? HYD ? MAA ? COK,13:15,16-06-21 9:25,20h 10m,2 stops,No info,8839
Multiple carriers,03/03/19,New Delhi,Cochin,DEL ? BOM ? COK,18:00,04/03/21 1:35,7h 35m,1 stop,No info,17703
IndiGo,04/18/19,Kolkata,Bangalore,CCU ? BLR,17:15,19:50,2h 35m,non-stop,No info,4174
IndiGo,03/03/19,New Delhi,Cochin,DEL ? HYD ? COK,4:55,12:00,7h 5m,1 stop,No info,9585
SpiceJet,05/18/19,Kolkata,Bangalore,CCU ? BLR,17:10,19:40,2h 30m,non-stop,No check-in baggage included,3841
Jet Airways,03/21/19,New Delhi,Cochin,DEL ? AMD ? BOM ? COK,19:10,23-03-21 4:25,33h 15m,2 stops,In-flight meal not included,8834
Jet Airways,06/27/19,New Delhi,Cochin,DEL ? BOM ? COK,15:00,28-06-21 12:35,21h 35m,1 stop,In-flight meal not included,10262
Jet Airways,06/06/19,New Delhi,Cochin,DEL ? BOM ? COK,10:00,19:00,9h,1 stop,No info,14714
Vistara,03/21/19,Bangalore,New Delhi,BLR ? DEL,11:30,14:10,2h 40m,non-stop,No info,5403
Multiple carriers,05/21/19,New Delhi,Cochin,DEL ? BOM ? COK,12:50,19:15,6h 25m,1 stop,No info,8266
Jet Airways,05/18/19,New Delhi,Cochin,DEL ? JAI ? BOM ? COK,9:40,19-05-21 12:35,26h 55m,2 stops,No info,15129
Air India,05/09/19,New Delhi,Cochin,DEL ? CCU ? BOM ? COK,14:25,10/05/21 19:15,28h 50m,2 stops,No info,13591
SpiceJet,05/21/19,Chennai,Kolkata,MAA ? CCU,17:45,20:05,2h 20m,non-stop,No check-in baggage included,3543
IndiGo,05/21/19,Bangalore,New Delhi,BLR ? DEL,7:10,10:05,2h 55m,non-stop,No info,4823
Jet Airways,05/12/19,Bangalore,New Delhi,BLR ? DEL,15:15,18:10,2h 55m,non-stop,No info,7229
Multiple carriers,03/27/19,New Delhi,Cochin,DEL ? BOM ? COK,8:00,15:30,7h 30m,1 stop,No info,12537
Jet Airways,05/01/19,Kolkata,Bangalore,CCU ? BOM ? BLR,20:00,02/05/21 8:15,12h 15m,1 stop,No info,13941
IndiGo,06/12/19,New Delhi,Cochin,DEL ? HYD ? COK,14:20,22:30,8h 10m,1 stop,No info,6938
Jet Airways,03/24/19,Kolkata,Bangalore,CCU ? BOM ? BLR,19:45,25-03-21 12:00,16h 15m,1 stop,No info,14231
Jet Airways,06/27/19,New Delhi,Cochin,DEL ? BOM ? COK,22:50,28-06-21 4:25,5h 35m,1 stop,In-flight meal not included,12898
Multiple carriers,03/21/19,New Delhi,Cochin,DEL ? BOM ? COK,8:25,18:50,10h 25m,1 stop,No info,13069
Jet Airways,03/24/19,Kolkata,Bangalore,CCU ? BOM ? BLR,19:45,25-03-21 16:20,20h 35m,1 stop,In-flight meal not included,10031
Air Asia,06/09/19,New Delhi,Cochin,DEL ? BLR ? COK,20:45,10/06/21 7:10,10h 25m,1 stop,No info,10794
Multiple carriers,05/18/19,New Delhi,Cochin,DEL ? BOM ? COK,6:00,19:00,13h,1 stop,No info,9794
Multiple carriers,05/18/19,New Delhi,Cochin,DEL ? BOM ? COK,13:00,19:15,6h 15m,1 stop,No info,14533
Jet Airways,05/24/19,Kolkata,Bangalore,CCU ? BOM ? BLR,21:10,25-05-21 8:15,11h 5m,1 stop,No info,14178
Vistara,05/01/19,Kolkata,Bangalore,CCU ? DEL ? BLR,7:10,22:40,15h 30m,1 stop,No info,8452
IndiGo,03/27/19,Mumbai,Hyderabad,BOM ? HYD,12:00,13:25,1h 25m,non-stop,No info,2754
IndiGo,04/21/19,Kolkata,Bangalore,CCU ? BLR,22:15,22-04-21 0:50,2h 35m,non-stop,No info,4804
Multiple carriers,06/06/19,New Delhi,Cochin,DEL ? BOM ? COK,11:40,21:00,9h 20m,1 stop,No info,7005
SpiceJet,04/15/19,Bangalore,New Delhi,BLR ? DEL,9:30,12:20,2h 50m,non-stop,No info,4423
Jet Airways,06/12/19,Kolkata,Bangalore,CCU ? BOM ? BLR,14:05,19:50,5h 45m,1 stop,In-flight meal not included,9899
Jet Airways,05/18/19,Kolkata,Bangalore,CCU ? BOM ? BLR,21:10,19-05-21 4:40,7h 30m,1 stop,No info,13941
Jet Airways,06/12/19,Kolkata,Bangalore,CCU ? BOM ? BLR,21:10,13-06-21 9:20,12h 10m,1 stop,No info,13044
Jet Airways,05/18/19,New Delhi,Cochin,DEL ? BOM ? COK,9:00,19:00,10h,1 stop,In-flight meal not included,12373
Jet Airways,05/27/19,New Delhi,Cochin,DEL ? BOM ? COK,14:00,28-05-21 4:25,14h 25m,1 stop,In-flight meal not included,12898
Multiple carriers,06/06/19,New Delhi,Cochin,DEL ? BOM ? COK,7:05,19:15,12h 10m,1 stop,No info,14848
IndiGo,06/03/19,New Delhi,Cochin,DEL ? BLR ? COK,17:05,22:25,5h 20m,1 stop,No info,6493
Air India,06/27/19,New Delhi,Cochin,DEL ? COK,5:10,8:00,2h 50m,non-stop,No info,5201
IndiGo,05/18/19,Mumbai,Hyderabad,BOM ? HYD,16:55,18:25,1h 30m,non-stop,No info,3838
IndiGo,05/27/19,New Delhi,Cochin,DEL ? BOM ? COK,20:25,28-05-21 1:30,5h 5m,1 stop,No info,5054
Multiple carriers,05/27/19,New Delhi,Cochin,DEL ? BOM ? COK,10:20,19:15,8h 55m,1 stop,No info,9316
Air India,06/09/19,New Delhi,Cochin,DEL ? BLR ? COK,17:40,23:00,5h 20m,1 stop,No info,7384
Multiple carriers,03/27/19,New Delhi,Cochin,DEL ? BOM ? COK,7:30,19:15,11h 45m,1 stop,No info,9100
Air India,03/01/19,Bangalore,New Delhi,BLR ? CCU ? DEL,5:50,02/03/21 9:15,27h 25m,1 stop,No info,13439
Vistara,05/06/19,Bangalore,New Delhi,BLR ? DEL,7:00,9:40,2h 40m,non-stop,No info,4668
IndiGo,05/15/19,Chennai,Kolkata,MAA ? CCU,5:15,7:40,2h 25m,non-stop,No info,3540
SpiceJet,04/24/19,Kolkata,Bangalore,CCU ? BLR,6:55,9:30,2h 35m,non-stop,No check-in baggage included,3841
Air India,05/21/19,New Delhi,Cochin,DEL ? BOM ? COK,13:00,19:15,6h 15m,1 stop,No info,8372
Jet Airways,03/21/19,Bangalore,New Delhi,BLR ? BOM ? DEL,11:40,21:20,9h 40m,1 stop,In-flight meal not included,7832
