,0,1,2,3,4,5,6,7,8,9,10
3058,IndiGo,03-05-19,Bangalore,New Delhi,BLR ? DEL,0:30,3:25,2h 55m,1,No info,3943
3059,SpiceJet,06-04-19,Kolkata,Bangalore,CCU ? BLR,9:00,11:25,2h 25m,1,No check-in baggage included,3841
3060,IndiGo,09-06-19,Kolkata,Bangalore,CCU ? BLR,17:15,19:50,2h 35m,1,No info,4804
3061,Jet Airways,27-05-19,Mumbai,Hyderabad,BOM ? HYD,10:20,11:50,1h 30m,1,No info,8040
3062,Vistara,06-06-19,Bangalore,New Delhi,BLR ? DEL,7:00,9:40,2h 40m,1,No info,4668
3063,Air India,27-04-19,Bangalore,New Delhi,BLR ? DEL,10:00,12:45,2h 45m,1,No info,5228
3064,Jet Airways,09-05-19,Mumbai,Hyderabad,BOM ? HYD,10:20,11:50,1h 30m,1,No info,8040
3065,IndiGo,09-05-19,New Delhi,Cochin,DEL ? COK,14:25,17:40,3h 15m,1,No info,6015
3066,SpiceJet,09-06-19,Chennai,Kolkata,MAA ? CCU,8:20,10:35,2h 15m,1,No check-in baggage included,3543
3067,IndiGo,27-03-19,Kolkata,Bangalore,CCU ? BLR,10:10,12:55,2h 45m,1,No info,4148
3068,Jet Airways,21-06-19,Mumbai,Hyderabad,BOM ? HYD,10:20,11:50,1h 30m,1,No info,8040
3069,SpiceJet,09-06-19,Chennai,Kolkata,MAA ? CCU,9:45,12:00,2h 15m,1,No check-in baggage included,3543
3070,IndiGo,12-06-19,Bangalore,New Delhi,BLR ? DEL,18:55,21:50,2h 55m,1,No info,4823
3071,SpiceJet,09-06-19,Chennai,Kolkata,MAA ? CCU,17:45,20:05,2h 20m,1,No check-in baggage included,3543
3072,SpiceJet,24-03-19,Mumbai,Hyderabad,BOM ? HYD,5:45,7:05,1h 20m,1,No check-in baggage included,2175
3073,Air India,21-06-19,Bangalore,New Delhi,BLR ? DEL,21:05,23:55,2h 50m,1,No info,5228
3074,SpiceJet,15-06-19,Chennai,Kolkata,MAA ? CCU,9:45,12:00,2h 15m,1,No check-in baggage included,3543
3075,Jet Airways,18-06-19,Bangalore,New Delhi,BLR ? DEL,7:10,10:10,3h,1,No info,8016
3076,Jet Airways,15-06-19,Bangalore,New Delhi,BLR ? DEL,17:45,20:45,3h,1,No info,8016
3077,Air India,03-05-19,Kolkata,Bangalore,CCU ? BLR,14:15,16:45,2h 30m,1,No info,5510
3078,IndiGo,21-04-19,Kolkata,Bangalore,CCU ? BLR,21:25,22-04-21 0:05,2h 40m,1,No info,4804
3079,Air India,18-04-19,New Delhi,Cochin,DEL ? COK,14:10,17:10,3h,1,No info,6094
3080,Air India,01-04-19,Bangalore,New Delhi,BLR ? DEL,17:00,19:45,2h 45m,1,No info,5176
3081,SpiceJet,18-06-19,Chennai,Kolkata,MAA ? CCU,17:45,20:05,2h 20m,1,No info,3597
3082,Air Asia,21-05-19,Bangalore,New Delhi,BLR ? DEL,23:55,22-05-21 2:45,2h 50m,1,No info,3383
3083,Vistara,09-05-19,Bangalore,New Delhi,BLR ? DEL,9:45,12:35,2h 50m,1,No info,4668
3084,SpiceJet,09-04-19,Bangalore,New Delhi,BLR ? DEL,9:30,12:20,2h 50m,1,No check-in baggage included,4319
3085,SpiceJet,06-05-19,Kolkata,Bangalore,CCU ? BLR,9:00,11:25,2h 25m,1,No info,4174
3086,Vistara,27-05-19,Bangalore,New Delhi,BLR ? DEL,7:00,9:40,2h 40m,1,No info,4668
3087,Jet Airways,01-05-19,Bangalore,New Delhi,BLR ? DEL,11:10,14:05,2h 55m,1,In-flight meal not included,4030
3088,IndiGo,12-03-19,Kolkata,Bangalore,CCU ? BLR,21:25,13-03-21 0:05,2h 40m,1,No info,4148
3089,Jet Airways,09-05-19,Bangalore,New Delhi,BLR ? DEL,19:50,22:50,3h,1,No info,7229
3090,Jet Airways,27-06-19,Bangalore,New Delhi,BLR ? DEL,19:50,22:50,3h,1,In-flight meal not included,7229
3091,Vistara,24-06-19,New Delhi,Cochin,DEL ? COK,6:00,9:10,3h 10m,1,No info,6216
3092,Air Asia,06-06-19,Bangalore,New Delhi,BLR ? DEL,4:55,7:45,2h 50m,1,No info,4282
3093,Air India,09-05-19,New Delhi,Cochin,DEL ? COK,14:10,17:10,3h,1,No info,6094
3094,Vistara,01-06-19,New Delhi,Cochin,DEL ? COK,14:40,17:50,3h 10m,1,No info,6741
3095,Air Asia,15-05-19,Kolkata,Bangalore,CCU ? BLR,10:20,12:55,2h 35m,1,No info,4409
3096,IndiGo,09-05-19,Chennai,Kolkata,MAA ? CCU,19:35,21:55,2h 20m,1,No info,3597
3097,Air India,15-06-19,Bangalore,New Delhi,BLR ? DEL,6:10,8:55,2h 45m,1,No info,6961
3098,Air India,12-03-19,Mumbai,Hyderabad,BOM ? HYD,19:30,20:45,1h 15m,1,No info,4307
3099,Jet Airways,15-05-19,Bangalore,New Delhi,BLR ? DEL,8:20,11:20,3h,1,In-flight meal not included,4030
3100,IndiGo,12-03-19,Mumbai,Hyderabad,BOM ? HYD,6:20,7:45,1h 25m,1,No info,4049
3101,Air Asia,01-05-19,Kolkata,Bangalore,CCU ? BLR,22:50,02-05-21 1:20,2h 30m,1,No info,4409
3102,Air India,24-04-19,Bangalore,New Delhi,BLR ? DEL,21:05,23:55,2h 50m,1,No info,5228
3103,SpiceJet,21-05-19,Chennai,Kolkata,MAA ? CCU,17:45,20:05,2h 20m,1,No info,3597
3104,Air Asia,18-06-19,Kolkata,Bangalore,CCU ? BLR,22:50,19-06-21 1:20,2h 30m,1,No info,3807
3105,IndiGo,24-06-19,New Delhi,Cochin,DEL ? COK,14:20,17:35,3h 15m,1,No info,5000
3106,Vistara,01-04-19,Bangalore,New Delhi,BLR ? DEL,9:45,12:35,2h 50m,1,No info,5403
3107,IndiGo,09-03-19,Bangalore,New Delhi,BLR ? DEL,16:55,19:45,2h 50m,1,No info,7648
3108,Jet Airways,06-06-19,Mumbai,Hyderabad,BOM ? HYD,19:35,21:05,1h 30m,1,In-flight meal not included,3210
3109,IndiGo,24-03-19,Chennai,Kolkata,MAA ? CCU,19:35,21:55,2h 20m,1,No info,7295
3110,IndiGo,06-05-19,Bangalore,New Delhi,BLR ? DEL,10:10,13:00,2h 50m,1,No info,3943
3111,IndiGo,21-05-19,Mumbai,Hyderabad,BOM ? HYD,21:20,22:50,1h 30m,1,No info,2227
3112,GoAir,12-06-19,Bangalore,New Delhi,BLR ? DEL,7:45,10:40,2h 55m,1,No info,3419
3113,IndiGo,24-03-19,Chennai,Kolkata,MAA ? CCU,13:20,15:35,2h 15m,1,No info,4752
3114,Air India,12-06-19,Bangalore,New Delhi,BLR ? DEL,10:00,12:45,2h 45m,1,No info,6961
3115,Air India,21-06-19,Mumbai,Hyderabad,BOM ? HYD,21:05,22:25,1h 20m,1,No info,3100
3116,IndiGo,24-05-19,Bangalore,New Delhi,BLR ? DEL,7:10,10:05,2h 55m,1,No info,4823
3117,Air Asia,21-04-19,Bangalore,New Delhi,BLR ? DEL,23:55,22-04-21 2:45,2h 50m,1,No info,4483
3118,Jet Airways,03-04-19,Mumbai,Hyderabad,BOM ? HYD,10:20,11:50,1h 30m,1,In-flight meal not included,3205
3119,IndiGo,21-05-19,Bangalore,New Delhi,BLR ? DEL,20:00,22:50,2h 50m,1,No info,4823
3120,IndiGo,27-06-19,Bangalore,New Delhi,BLR ? DEL,4:00,6:50,2h 50m,1,No info,3943
3121,Air Asia,27-05-19,Bangalore,New Delhi,BLR ? DEL,23:55,28-05-21 2:45,2h 50m,1,No info,3383
3122,SpiceJet,18-03-19,Mumbai,Hyderabad,BOM ? HYD,5:45,7:05,1h 20m,1,No info,2437
3123,SpiceJet,01-06-19,Mumbai,Hyderabad,BOM ? HYD,22:45,02-06-21 0:15,1h 30m,1,No check-in baggage included,1965
3124,Jet Airways,12-06-19,Bangalore,New Delhi,BLR ? DEL,15:15,18:10,2h 55m,1,No info,8016
3125,Air Asia,03-05-19,Kolkata,Bangalore,CCU ? BLR,10:20,12:55,2h 35m,1,No info,4409
3126,Air Asia,27-04-19,Kolkata,Bangalore,CCU ? BLR,22:50,28-04-21 1:20,2h 30m,1,No info,4409
3127,IndiGo,15-05-19,Bangalore,New Delhi,BLR ? DEL,22:10,16-05-21 1:00,2h 50m,1,No info,3419
3128,Vistara,27-04-19,New Delhi,Cochin,DEL ? COK,14:40,17:50,3h 10m,1,No info,6216
3129,Air India,01-03-19,Bangalore,New Delhi,BLR ? DEL,13:20,16:10,2h 50m,1,No info,12526
3130,Jet Airways,12-06-19,Mumbai,Hyderabad,BOM ? HYD,2:55,4:20,1h 25m,1,No info,5678
3131,Vistara,09-03-19,Bangalore,New Delhi,BLR ? DEL,11:30,14:10,2h 40m,1,No info,9918
3132,Air India,24-03-19,Bangalore,New Delhi,BLR ? DEL,13:20,16:10,2h 50m,1,No info,7276
3133,Vistara,03-06-19,Bangalore,New Delhi,BLR ? DEL,17:00,19:35,2h 35m,1,No info,4878
3134,IndiGo,01-04-19,Bangalore,New Delhi,BLR ? DEL,16:55,19:55,3h,1,No info,4823
3135,SpiceJet,03-06-19,Chennai,Kolkata,MAA ? CCU,8:20,10:35,2h 15m,1,No info,3597
3136,IndiGo,01-04-19,Kolkata,Bangalore,CCU ? BLR,11:30,14:05,2h 35m,1,No info,4174
3137,Jet Airways,21-06-19,Mumbai,Hyderabad,BOM ? HYD,19:35,21:05,1h 30m,1,No info,5678
3138,Jet Airways,24-06-19,Bangalore,New Delhi,BLR ? DEL,18:55,22:00,3h 5m,1,In-flight meal not included,6478
3139,Air India,06-03-19,Chennai,Kolkata,MAA ? CCU,11:40,13:55,2h 15m,1,No info,9340
3140,Jet Airways,15-04-19,Bangalore,New Delhi,BLR ? DEL,17:45,20:45,3h,1,No info,7229
3141,Air Asia,15-05-19,Bangalore,New Delhi,BLR ? DEL,4:55,7:45,2h 50m,1,No info,4282
3142,Jet Airways,12-05-19,Bangalore,New Delhi,BLR ? DEL,11:10,14:05,2h 55m,1,In-flight meal not included,5198
3143,IndiGo,21-04-19,Kolkata,Bangalore,CCU ? BLR,11:30,14:05,2h 35m,1,No info,5644
3144,SpiceJet,03-05-19,Mumbai,Hyderabad,BOM ? HYD,22:45,04-05-21 0:15,1h 30m,1,No info,2227
3145,Jet Airways,18-06-19,Bangalore,New Delhi,BLR ? DEL,19:50,22:50,3h,1,No info,8016
3146,SpiceJet,09-05-19,Bangalore,New Delhi,BLR ? DEL,9:30,12:20,2h 50m,1,No check-in baggage included,4885
3147,IndiGo,01-04-19,Kolkata,Bangalore,CCU ? BLR,9:35,12:20,2h 45m,1,No info,4174
3148,IndiGo,18-06-19,Mumbai,Hyderabad,BOM ? HYD,9:15,10:45,1h 30m,1,No info,4049
3149,IndiGo,12-06-19,Bangalore,New Delhi,BLR ? DEL,0:30,3:25,2h 55m,1,No info,3419
3150,SpiceJet,09-06-19,Chennai,Kolkata,MAA ? CCU,9:45,12:00,2h 15m,1,No info,3597
3151,IndiGo,06-06-19,Bangalore,New Delhi,BLR ? DEL,4:00,6:50,2h 50m,1,No info,3943
3152,Jet Airways,21-06-19,Mumbai,Hyderabad,BOM ? HYD,8:45,10:15,1h 30m,1,No info,8040
3153,SpiceJet,12-05-19,Chennai,Kolkata,MAA ? CCU,8:20,10:35,2h 15m,1,No info,3597
3154,SpiceJet,27-05-19,Kolkata,Bangalore,CCU ? BLR,17:10,19:40,2h 30m,1,No check-in baggage included,3841
3155,SpiceJet,09-06-19,Mumbai,Hyderabad,BOM ? HYD,22:45,10-06-21 0:15,1h 30m,1,No check-in baggage included,1965
3156,IndiGo,03-03-19,Bangalore,New Delhi,BLR ? DEL,16:55,19:45,2h 50m,1,No info,8855
3157,SpiceJet,03-06-19,Bangalore,New Delhi,BLR ? DEL,9:30,12:20,2h 50m,1,No check-in baggage included,3919
3158,Air Asia,21-04-19,Kolkata,Bangalore,CCU ? BLR,22:50,22-04-21 1:20,2h 30m,1,No info,5645
3159,IndiGo,24-06-19,Chennai,Kolkata,MAA ? CCU,19:35,21:55,2h 20m,1,No info,3597
3160,IndiGo,21-06-19,Chennai,Kolkata,MAA ? CCU,13:15,15:35,2h 20m,1,No info,3597
3161,SpiceJet,21-04-19,Bangalore,New Delhi,BLR ? DEL,5:55,8:35,2h 40m,1,No check-in baggage included,4319
3162,Air India,27-03-19,Mumbai,Hyderabad,BOM ? HYD,13:55,15:25,1h 30m,1,No info,2050
3163,Jet Airways,03-06-19,Mumbai,Hyderabad,BOM ? HYD,7:05,8:30,1h 25m,1,No info,8040
3164,Jet Airways,24-03-19,Mumbai,Hyderabad,BOM ? HYD,2:55,4:25,1h 30m,1,No info,5678
3165,Jet Airways,21-05-19,Bangalore,New Delhi,BLR ? DEL,11:10,14:05,2h 55m,1,No info,7229
3166,Jet Airways,27-06-19,Mumbai,Hyderabad,BOM ? HYD,10:20,11:50,1h 30m,1,In-flight meal not included,4995
3167,Air India,12-05-19,New Delhi,Cochin,DEL ? COK,5:10,8:00,2h 50m,1,No info,6094
3168,IndiGo,21-05-19,Chennai,Kolkata,MAA ? CCU,7:55,10:15,2h 20m,1,No info,3850
3169,Jet Airways,18-05-19,New Delhi,Cochin,DEL ? COK,11:00,14:15,3h 15m,1,No info,9564
3170,IndiGo,01-06-19,Chennai,Kolkata,MAA ? CCU,19:35,21:55,2h 20m,1,No info,3597
3171,Jet Airways,09-06-19,Bangalore,New Delhi,BLR ? DEL,17:45,20:45,3h,1,In-flight meal not included,7229
3172,Jet Airways,15-06-19,Bangalore,New Delhi,BLR ? DEL,8:20,11:20,3h,1,No info,8016
3173,IndiGo,27-05-19,Kolkata,Bangalore,CCU ? BLR,22:15,28-05-21 0:50,2h 35m,1,No info,4804
3174,Jet Airways,21-06-19,Bangalore,New Delhi,BLR ? DEL,8:20,11:20,3h,1,No info,8016
3175,Air Asia,09-06-19,Kolkata,Bangalore,CCU ? BLR,10:20,12:55,2h 35m,1,No info,5645
3176,SpiceJet,15-06-19,Bangalore,New Delhi,BLR ? DEL,5:55,8:35,2h 40m,1,No info,4423
3177,SpiceJet,27-05-19,Bangalore,New Delhi,BLR ? DEL,9:30,12:20,2h 50m,1,No info,3625
3178,IndiGo,27-05-19,Mumbai,Hyderabad,BOM ? HYD,21:20,22:50,1h 30m,1,No info,2227
3179,Jet Airways,01-06-19,Bangalore,New Delhi,BLR ? DEL,8:20,11:20,3h,1,In-flight meal not included,7229
3180,IndiGo,09-03-19,Chennai,Kolkata,MAA ? CCU,13:20,15:35,2h 15m,1,No info,6297
3181,Vistara,15-03-19,Bangalore,New Delhi,BLR ? DEL,9:50,12:35,2h 45m,1,No info,6138
3182,IndiGo,21-05-19,Bangalore,New Delhi,BLR ? DEL,7:10,10:05,2h 55m,1,No info,4823
3183,Jet Airways,27-06-19,Bangalore,New Delhi,BLR ? DEL,8:20,11:20,3h,1,In-flight meal not included,6478
3184,IndiGo,09-06-19,Bangalore,New Delhi,BLR ? DEL,18:55,21:50,2h 55m,1,No info,4823
3185,GoAir,12-05-19,Bangalore,New Delhi,BLR ? DEL,7:45,10:40,2h 55m,1,No info,3898
3186,IndiGo,01-06-19,Bangalore,New Delhi,BLR ? DEL,0:25,3:15,2h 50m,1,No info,4077
3187,SpiceJet,09-03-19,Bangalore,New Delhi,BLR ? DEL,20:30,23:20,2h 50m,1,No info,6205
3188,IndiGo,15-04-19,Bangalore,New Delhi,BLR ? DEL,13:00,15:50,2h 50m,1,No info,4591
3189,SpiceJet,27-06-19,Kolkata,Bangalore,CCU ? BLR,6:55,9:30,2h 35m,1,No check-in baggage included,3841
3190,SpiceJet,09-06-19,Chennai,Kolkata,MAA ? CCU,17:45,20:05,2h 20m,1,No info,3597
3191,IndiGo,03-04-19,Kolkata,Bangalore,CCU ? BLR,4:40,7:15,2h 35m,1,No info,4174
3192,Vistara,27-05-19,New Delhi,Cochin,DEL ? COK,6:00,9:10,3h 10m,1,No info,6216
3193,Jet Airways,06-06-19,Mumbai,Hyderabad,BOM ? HYD,2:55,4:20,1h 25m,1,No info,5678
3194,IndiGo,03-06-19,Chennai,Kolkata,MAA ? CCU,13:15,15:35,2h 20m,1,No info,3597
3195,Air Asia,24-03-19,Bangalore,New Delhi,BLR ? DEL,11:10,13:55,2h 45m,1,No info,3383
3196,IndiGo,24-05-19,Bangalore,New Delhi,BLR ? DEL,18:55,21:50,2h 55m,1,No info,4823
3197,Jet Airways,24-06-19,Bangalore,New Delhi,BLR ? DEL,19:50,22:50,3h,1,In-flight meal not included,6478
3198,SpiceJet,06-05-19,Chennai,Kolkata,MAA ? CCU,17:45,20:05,2h 20m,1,No info,3597
3199,SpiceJet,27-06-19,Kolkata,Bangalore,CCU ? BLR,17:10,19:40,2h 30m,1,No info,3873
3200,Air India,12-06-19,Mumbai,Hyderabad,BOM ? HYD,19:30,20:45,1h 15m,1,No info,3100
3201,Air India,18-03-19,Bangalore,New Delhi,BLR ? DEL,21:05,23:55,2h 50m,1,No info,4441
3202,SpiceJet,09-05-19,Kolkata,Bangalore,CCU ? BLR,17:10,19:40,2h 30m,1,No check-in baggage included,3841
3203,Jet Airways,09-06-19,Bangalore,New Delhi,BLR ? DEL,11:10,14:05,2h 55m,1,No info,8016
3204,Air India,06-04-19,Bangalore,New Delhi,BLR ? DEL,17:00,19:45,2h 45m,1,No info,4651
3205,SpiceJet,27-05-19,Kolkata,Bangalore,CCU ? BLR,22:20,28-05-21 0:40,2h 20m,1,No info,3873
3206,GoAir,03-03-19,Bangalore,New Delhi,BLR ? DEL,20:55,23:50,2h 55m,1,No info,7222
3207,SpiceJet,24-04-19,Bangalore,New Delhi,BLR ? DEL,21:10,25-04-21 0:05,2h 55m,1,No info,3625
3208,Jet Airways,06-05-19,Bangalore,New Delhi,BLR ? DEL,17:45,20:45,3h,1,No info,7229
3209,SpiceJet,27-04-19,Kolkata,Bangalore,CCU ? BLR,9:00,11:25,2h 25m,1,No info,4174
3210,IndiGo,24-03-19,Bangalore,New Delhi,BLR ? DEL,21:20,22-03-21 0:15,2h 55m,1,No info,4777
3211,IndiGo,15-05-19,Chennai,Kolkata,MAA ? CCU,22:05,16-05-21 0:25,2h 20m,1,No info,5277
3212,IndiGo,09-03-19,Bangalore,New Delhi,BLR ? DEL,22:20,10-03-21 1:10,2h 50m,1,No info,6144
3213,Air India,01-04-19,Bangalore,New Delhi,BLR ? DEL,13:20,16:10,2h 50m,1,No info,5911
3214,IndiGo,06-04-19,Bangalore,New Delhi,BLR ? DEL,10:30,13:20,2h 50m,1,No info,4423
3215,Air Asia,27-05-19,Bangalore,New Delhi,BLR ? DEL,11:10,13:55,2h 45m,1,No info,3383
3216,IndiGo,15-05-19,Kolkata,Bangalore,CCU ? BLR,4:40,7:15,2h 35m,1,No info,4804
3217,Jet Airways,18-04-19,Bangalore,New Delhi,BLR ? DEL,11:10,14:05,2h 55m,1,No info,7229
3218,SpiceJet,03-03-19,Chennai,Kolkata,MAA ? CCU,8:20,10:35,2h 15m,1,No info,7050
3219,SpiceJet,12-05-19,Chennai,Kolkata,MAA ? CCU,9:45,12:00,2h 15m,1,No check-in baggage included,3543
3220,SpiceJet,06-03-19,Kolkata,Bangalore,CCU ? BLR,17:15,19:45,2h 30m,1,No info,4622
3221,Jet Airways,09-04-19,Bangalore,New Delhi,BLR ? DEL,19:50,22:50,3h,1,No info,7229
3222,Air Asia,09-05-19,Bangalore,New Delhi,BLR ? DEL,11:10,13:55,2h 45m,1,No info,3383
3223,Air Asia,18-05-19,Kolkata,Bangalore,CCU ? BLR,10:20,12:55,2h 35m,1,No info,5645
3224,IndiGo,12-06-19,Mumbai,Hyderabad,BOM ? HYD,21:20,22:50,1h 30m,1,No info,2227
3225,Jet Airways,18-05-19,New Delhi,Cochin,DEL ? COK,11:00,14:15,3h 15m,1,In-flight meal not included,7202
3226,SpiceJet,18-06-19,Mumbai,Hyderabad,BOM ? HYD,22:45,19-06-21 0:15,1h 30m,1,No info,2017
3227,Jet Airways,03-06-19,Mumbai,Hyderabad,BOM ? HYD,2:55,4:20,1h 25m,1,In-flight meal not included,4050
3228,Air Asia,18-05-19,Bangalore,New Delhi,BLR ? DEL,4:55,7:45,2h 50m,1,No info,4282
3229,IndiGo,03-05-19,Mumbai,Hyderabad,BOM ? HYD,20:05,21:40,1h 35m,1,No info,2754
3230,SpiceJet,21-06-19,Bangalore,New Delhi,BLR ? DEL,21:10,22-06-21 0:05,2h 55m,1,No check-in baggage included,3919
3231,GoAir,01-04-19,Bangalore,New Delhi,BLR ? DEL,20:55,23:40,2h 45m,1,No info,4239
3232,Jet Airways,09-05-19,Bangalore,New Delhi,BLR ? DEL,7:10,10:10,3h,1,No info,7229
3233,IndiGo,09-06-19,Chennai,Kolkata,MAA ? CCU,5:15,7:40,2h 25m,1,No info,3540
3234,Jet Airways,09-06-19,Mumbai,Hyderabad,BOM ? HYD,10:20,11:50,1h 30m,1,No info,5678
3235,IndiGo,27-03-19,Chennai,Kolkata,MAA ? CCU,11:35,14:00,2h 25m,1,No info,3858
3236,IndiGo,18-03-19,Mumbai,Hyderabad,BOM ? HYD,9:10,10:40,1h 30m,1,No info,4049
3237,Air India,27-06-19,Kolkata,Bangalore,CCU ? BLR,14:15,16:45,2h 30m,1,No info,5510
3238,Vistara,15-06-19,New Delhi,Cochin,DEL ? COK,14:40,17:50,3h 10m,1,No info,6216
3239,Air India,01-04-19,Mumbai,Hyderabad,BOM ? HYD,19:30,20:45,1h 15m,1,No info,2050
3240,IndiGo,03-04-19,Mumbai,Hyderabad,BOM ? HYD,2:35,4:05,1h 30m,1,No info,2754
3241,IndiGo,27-06-19,Chennai,Kolkata,MAA ? CCU,7:55,10:15,2h 20m,1,No info,3850
3242,IndiGo,06-05-19,Chennai,Kolkata,MAA ? CCU,5:15,7:40,2h 25m,1,No info,3540
3243,GoAir,15-04-19,Bangalore,New Delhi,BLR ? DEL,7:45,10:40,2h 55m,1,No info,4632
3244,SpiceJet,24-03-19,Mumbai,Hyderabad,BOM ? HYD,13:10,14:30,1h 20m,1,No info,2753
3245,IndiGo,24-06-19,Kolkata,Bangalore,CCU ? BLR,11:30,14:05,2h 35m,1,No info,4804
3246,IndiGo,18-04-19,Bangalore,New Delhi,BLR ? DEL,20:00,22:50,2h 50m,1,No info,4823
3247,Vistara,27-06-19,New Delhi,Cochin,DEL ? COK,6:00,9:10,3h 10m,1,No info,6216
3248,Jet Airways,21-06-19,Mumbai,Hyderabad,BOM ? HYD,19:35,21:05,1h 30m,1,In-flight meal not included,3210
3249,Jet Airways,27-04-19,Bangalore,New Delhi,BLR ? DEL,19:50,22:50,3h,1,No info,7229
3250,IndiGo,03-03-19,Chennai,Kolkata,MAA ? CCU,11:35,14:00,2h 25m,1,No info,7295
3251,IndiGo,03-06-19,Bangalore,New Delhi,BLR ? DEL,1:30,4:15,2h 45m,1,No info,3943
3252,SpiceJet,15-05-19,Bangalore,New Delhi,BLR ? DEL,21:10,16-05-21 0:05,2h 55m,1,No check-in baggage included,3573
3253,Jet Airways,09-05-19,Bangalore,New Delhi,BLR ? DEL,8:20,11:20,3h,1,No info,7229
3254,SpiceJet,03-06-19,Kolkata,Bangalore,CCU ? BLR,9:00,11:25,2h 25m,1,No info,3873
3255,SpiceJet,15-05-19,Kolkata,Bangalore,CCU ? BLR,22:20,16-05-21 0:40,2h 20m,1,No check-in baggage included,3841
3256,Air India,09-06-19,Chennai,Kolkata,MAA ? CCU,11:40,13:55,2h 15m,1,No info,4667
3257,SpiceJet,01-05-19,Mumbai,Hyderabad,BOM ? HYD,13:15,14:45,1h 30m,1,No check-in baggage included,2385
3258,Air India,12-05-19,Bangalore,New Delhi,BLR ? DEL,13:20,16:10,2h 50m,1,No info,6121
3259,IndiGo,24-04-19,Bangalore,New Delhi,BLR ? DEL,22:10,25-04-21 1:00,2h 50m,1,No info,3625
3260,Vistara,18-03-19,Bangalore,New Delhi,BLR ? DEL,21:10,16-03-21 0:05,2h 55m,1,No info,11598
3261,Air India,15-06-19,Kolkata,Bangalore,CCU ? BLR,20:45,23:20,2h 35m,1,No info,4145
3262,Air India,15-03-19,Bangalore,New Delhi,BLR ? DEL,13:20,16:10,2h 50m,1,No info,7276
3263,Vistara,18-06-19,Chennai,Kolkata,MAA ? CCU,17:45,20:05,2h 20m,1,No info,11982
3264,IndiGo,27-03-19,Chennai,Kolkata,MAA ? CCU,22:05,28-03-21 0:25,2h 20m,1,No info,5277
3265,IndiGo,18-06-19,Chennai,Kolkata,MAA ? CCU,19:35,21:55,2h 20m,1,No info,3597
3266,Jet Airways,15-03-19,Mumbai,Hyderabad,BOM ? HYD,10:20,11:50,1h 30m,1,In-flight meal not included,4160
3267,Jet Airways,09-05-19,Mumbai,Hyderabad,BOM ? HYD,2:55,4:20,1h 25m,1,No info,5678
3268,Jet Airways,18-06-19,Mumbai,Hyderabad,BOM ? HYD,10:20,11:50,1h 30m,1,In-flight meal not included,4995
3269,IndiGo,18-04-19,Kolkata,Bangalore,CCU ? BLR,15:30,18:05,2h 35m,1,No info,4174
3270,Air India,03-03-19,Bangalore,New Delhi,BLR ? DEL,13:20,16:10,2h 50m,1,No info,12841
3271,IndiGo,06-04-19,Bangalore,New Delhi,BLR ? DEL,10:10,13:00,2h 50m,1,No info,4423
3272,Air India,06-05-19,Chennai,Kolkata,MAA ? CCU,11:40,13:55,2h 15m,1,No info,4667
3273,IndiGo,27-03-19,Mumbai,Hyderabad,BOM ? HYD,6:20,7:45,1h 25m,1,No info,3175
3274,Vistara,06-04-19,Bangalore,New Delhi,BLR ? DEL,17:00,19:35,2h 35m,1,No info,5613
3275,IndiGo,24-03-19,Chennai,Kolkata,MAA ? CCU,22:05,25-03-21 0:25,2h 20m,1,No info,5277
3276,Jet Airways,24-03-19,Mumbai,Hyderabad,BOM ? HYD,10:20,11:50,1h 30m,1,In-flight meal not included,2759
3277,Air India,24-03-19,Kolkata,Bangalore,CCU ? BLR,20:45,23:20,2h 35m,1,No info,31945
3278,SpiceJet,01-06-19,Mumbai,Hyderabad,BOM ? HYD,5:45,7:15,1h 30m,1,No info,2753
3279,Jet Airways,15-04-19,Bangalore,New Delhi,BLR ? DEL,18:55,22:00,3h 5m,1,No info,7229
3280,SpiceJet,24-04-19,Bangalore,New Delhi,BLR ? DEL,9:30,12:20,2h 50m,1,No info,3971
3281,IndiGo,12-06-19,Bangalore,New Delhi,BLR ? DEL,10:10,13:00,2h 50m,1,No info,3943
3282,SpiceJet,21-06-19,Bangalore,New Delhi,BLR ? DEL,9:30,12:20,2h 50m,1,No info,3625
3283,IndiGo,18-04-19,Bangalore,New Delhi,BLR ? DEL,10:10,13:00,2h 50m,1,No info,4591
3284,SpiceJet,09-05-19,Kolkata,Bangalore,CCU ? BLR,6:55,9:30,2h 35m,1,No check-in baggage included,3841
3285,SpiceJet,09-04-19,Kolkata,Bangalore,CCU ? BLR,22:20,10-04-21 0:40,2h 20m,1,No check-in baggage included,3841
3286,Air India,09-05-19,Kolkata,Bangalore,CCU ? BLR,20:45,23:20,2h 35m,1,No info,4145
3287,IndiGo,12-06-19,Chennai,Kolkata,MAA ? CCU,7:55,10:15,2h 20m,1,No info,3850
3288,IndiGo,01-06-19,Bangalore,New Delhi,BLR ? DEL,10:30,13:20,2h 50m,1,No info,3943
3289,GoAir,24-04-19,Bangalore,New Delhi,BLR ? DEL,7:45,10:40,2h 55m,1,No info,4632
3290,IndiGo,15-04-19,Bangalore,New Delhi,BLR ? DEL,4:00,6:50,2h 50m,1,No info,4423
3291,IndiGo,12-05-19,Mumbai,Hyderabad,BOM ? HYD,20:05,21:40,1h 35m,1,No info,2227
3292,Vistara,21-03-19,Bangalore,New Delhi,BLR ? DEL,11:30,14:10,2h 40m,1,No info,5403
