Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,03/12/19,Bangalore,New Delhi,BLR ? BOM ? DEL,20:35,13-03-21 15:15,18h 40m,1 stop,In-flight meal not included,11087
IndiGo,05/09/19,Chennai,Kolkata,MAA ? CCU,13:15,15:35,2h 20m,non-stop,No info,3597
Air India,03/01/19,Bangalore,New Delhi,BLR ? BBI ? DEL,9:30,02/03/21 12:05,26h 35m,1 stop,No info,12704
Air India,04/01/19,Kolkata,Bangalore,CCU ? HYD ? BLR,19:00,02/04/21 9:50,14h 50m,1 stop,No info,4227
Jet Airways,05/21/19,Kolkata,Bangalore,CCU ? DEL ? BLR,9:35,19:10,9h 35m,1 stop,No info,13067
Air India,06/03/19,Kolkata,Bangalore,CCU ? BLR,14:15,16:45,2h 30m,non-stop,No info,5510
Jet Airways,05/24/19,Kolkata,Bangalore,CCU ? DEL ? BLR,17:00,23:35,6h 35m,1 stop,No info,14151
Jet Airways,05/24/19,Bangalore,New Delhi,BLR ? DEL,6:00,8:45,2h 45m,non-stop,In-flight meal not included,4030
IndiGo,06/03/19,New Delhi,Cochin,DEL ? HYD ? COK,7:35,16:10,8h 35m,1 stop,No info,7514
SpiceJet,05/18/19,Kolkata,Bangalore,CCU ? BLR,17:10,19:40,2h 30m,non-stop,No info,4174
Multiple carriers,05/09/19,New Delhi,Cochin,DEL ? BOM ? COK,10:20,19:00,8h 40m,1 stop,No info,9794
GoAir,04/01/19,Bangalore,New Delhi,BLR ? DEL,20:55,23:40,2h 45m,non-stop,No info,4239
SpiceJet,05/01/19,Kolkata,Bangalore,CCU ? BLR,9:00,11:25,2h 25m,non-stop,No info,4174
Jet Airways,03/06/19,Bangalore,New Delhi,BLR ? BOM ? DEL,20:35,07/03/21 10:25,13h 50m,1 stop,No info,17261
IndiGo,03/09/19,Kolkata,Bangalore,CCU ? BLR,20:25,23:05,2h 40m,non-stop,No info,4148
Jet Airways,03/12/19,Bangalore,New Delhi,BLR ? BOM ? DEL,22:55,13-03-21 10:45,11h 50m,1 stop,In-flight meal not included,11087
IndiGo,05/27/19,New Delhi,Cochin,DEL ? HYD ? COK,8:35,16:10,7h 35m,1 stop,No info,6442
Air India,03/15/19,New Delhi,Cochin,DEL ? COK,14:10,17:10,3h,non-stop,No info,5674
Jet Airways,05/15/19,Kolkata,Bangalore,CCU ? BOM ? BLR,8:25,18:15,9h 50m,1 stop,No info,14781
SpiceJet,04/24/19,Bangalore,New Delhi,BLR ? DEL,5:55,8:35,2h 40m,non-stop,No check-in baggage included,3919
IndiGo,06/15/19,New Delhi,Cochin,DEL ? HYD ? COK,7:35,22:30,14h 55m,1 stop,No info,6442
IndiGo,03/03/19,New Delhi,Cochin,DEL ? HYD ? COK,7:35,22:20,14h 45m,1 stop,No info,11600
IndiGo,05/15/19,Bangalore,New Delhi,BLR ? DEL,7:10,10:05,2h 55m,non-stop,No info,4823
Air Asia,06/09/19,Kolkata,Bangalore,CCU ? IXR ? DEL ? BLR,15:10,23:30,8h 20m,2 stops,No info,7870
Air India,05/24/19,Kolkata,Bangalore,CCU ? DEL ? COK ? BLR,7:00,25-05-21 1:20,18h 20m,2 stops,No info,13873
Jet Airways,05/21/19,Kolkata,Bangalore,CCU ? BOM ? BLR,21:10,22-05-21 4:40,7h 30m,1 stop,No info,13941
Vistara,03/27/19,Chennai,Kolkata,MAA ? CCU,7:05,9:20,2h 15m,non-stop,No info,3739
SpiceJet,04/15/19,Bangalore,New Delhi,BLR ? DEL,5:55,8:35,2h 40m,non-stop,No check-in baggage included,4319
Air India,03/03/19,Bangalore,New Delhi,BLR ? DEL,13:20,16:10,2h 50m,non-stop,No info,12841
Jet Airways,05/21/19,Kolkata,Bangalore,CCU ? BOM ? BLR,20:00,22-05-21 23:35,27h 35m,1 stop,In-flight meal not included,10844
Jet Airways,05/27/19,New Delhi,Cochin,DEL ? BOM ? COK,2:15,12:35,10h 20m,1 stop,In-flight meal not included,10152
SpiceJet,06/09/19,Kolkata,Bangalore,CCU ? BLR,9:00,11:25,2h 25m,non-stop,No check-in baggage included,3841
IndiGo,05/18/19,Kolkata,Bangalore,CCU ? MAA ? BLR,6:20,10:20,4h,1 stop,No info,4226
SpiceJet,03/18/19,Mumbai,Hyderabad,BOM ? HYD,5:45,7:05,1h 20m,non-stop,No check-in baggage included,2385
Air India,04/09/19,Bangalore,New Delhi,BLR ? DEL,17:00,19:50,2h 50m,non-stop,No info,5911
Jet Airways,05/27/19,New Delhi,Cochin,DEL ? BOM ? COK,17:30,28-05-21 19:00,25h 30m,1 stop,No info,16079
Vistara,06/03/19,Bangalore,New Delhi,BLR ? DEL,19:30,22:15,2h 45m,non-stop,No info,4878
Air India,05/18/19,Kolkata,Bangalore,CCU ? JAI ? BOM ? BLR,8:20,18:30,10h 10m,2 stops,No info,10907
Air India,05/15/19,New Delhi,Cochin,DEL ? BOM ? COK,7:00,19:15,12h 15m,1 stop,No info,8669
Air India,05/21/19,Kolkata,Bangalore,CCU ? BBI ? BOM ? BLR,12:00,22-05-21 7:55,19h 55m,2 stops,No info,10676
IndiGo,05/18/19,New Delhi,Cochin,DEL ? MAA ? COK,2:00,7:25,5h 25m,1 stop,No info,7464
Jet Airways,03/06/19,Bangalore,New Delhi,BLR ? BOM ? DEL,5:45,21:20,15h 35m,1 stop,No info,16736
Air India,05/09/19,Kolkata,Bangalore,CCU ? DEL ? COK ? BLR,10:00,10/05/21 1:20,15h 20m,2 stops,No info,13033
IndiGo,03/06/19,Kolkata,Bangalore,CCU ? BLR,22:10,07/03/21 0:55,2h 45m,non-stop,No info,4778
SpiceJet,05/27/19,Kolkata,Bangalore,CCU ? BLR,9:00,11:25,2h 25m,non-stop,No check-in baggage included,3841
Jet Airways,06/09/19,New Delhi,Cochin,DEL ? BOM ? COK,20:55,10/06/21 4:25,7h 30m,1 stop,No info,14924
Jet Airways,03/06/19,Bangalore,New Delhi,BLR ? BOM ? DEL,21:25,07/03/21 7:40,10h 15m,1 stop,No info,16736
Multiple carriers,06/01/19,New Delhi,Cochin,DEL ? BOM ? COK,13:00,21:00,8h,1 stop,No info,7933
Jet Airways,06/03/19,New Delhi,Cochin,DEL ? NAG ? BOM ? COK,14:35,04/06/21 12:35,22h,2 stops,No info,13376
Air India,03/27/19,New Delhi,Cochin,DEL ? AMD ? BOM ? COK,19:45,28-03-21 19:15,23h 30m,2 stops,No info,8656
IndiGo,06/01/19,Bangalore,New Delhi,BLR ? DEL,6:05,8:50,2h 45m,non-stop,No info,3943
Air India,06/09/19,New Delhi,Cochin,DEL ? CCU ? BOM ? COK,20:15,10/06/21 19:15,23h,2 stops,No info,13381
Jet Airways,05/18/19,Kolkata,Bangalore,CCU ? DEL ? BLR,9:35,19-05-21 14:25,28h 50m,1 stop,No info,13067
Multiple carriers,05/15/19,New Delhi,Cochin,DEL ? BOM ? COK,17:30,16-05-21 1:30,8h,1 stop,No info,13727
Jet Airways,06/24/19,New Delhi,Cochin,DEL ? AMD ? BOM ? COK,19:10,25-06-21 12:35,17h 25m,2 stops,No info,12819
Multiple carriers,03/03/19,New Delhi,Cochin,DEL ? BOM ? COK,7:05,13:20,6h 15m,1 stop,No info,17057
Air India,06/09/19,New Delhi,Cochin,DEL ? GOI ? BOM ? COK,22:00,10/06/21 19:15,21h 15m,2 stops,No info,10441
Air Asia,04/01/19,Kolkata,Bangalore,CCU ? BLR,19:55,22:25,2h 30m,non-stop,No info,3807
Multiple carriers,03/09/19,New Delhi,Cochin,DEL ? BOM ? COK,8:40,19:45,11h 5m,1 stop,No info,18492
SpiceJet,05/27/19,New Delhi,Cochin,DEL ? BLR ? COK,17:55,22:50,4h 55m,1 stop,No info,5673
Vistara,05/12/19,Chennai,Kolkata,MAA ? CCU,17:45,20:05,2h 20m,non-stop,No info,11982
SpiceJet,03/15/19,Bangalore,New Delhi,BLR ? PNQ ? DEL,10:20,18:15,7h 55m,1 stop,No info,10341
Multiple carriers,06/03/19,New Delhi,Cochin,DEL ? BOM ? COK,7:05,19:15,12h 10m,1 stop,No info,15058
Jet Airways,05/09/19,Bangalore,New Delhi,BLR ? DEL,18:55,22:00,3h 5m,non-stop,No info,7229
Jet Airways,03/12/19,Bangalore,New Delhi,BLR ? BOM ? DEL,22:55,13-03-21 10:45,11h 50m,1 stop,No info,13817
Air India,06/18/19,Mumbai,Hyderabad,BOM ? HYD,13:55,15:25,1h 30m,non-stop,No info,3100
IndiGo,06/24/19,New Delhi,Cochin,DEL ? HYD ? COK,5:05,12:10,7h 5m,1 stop,No info,6442
Jet Airways,06/27/19,New Delhi,Cochin,DEL ? BOM ? COK,14:00,19:00,5h,1 stop,No info,14714
IndiGo,03/03/19,New Delhi,Cochin,DEL ? BOM ? COK,17:30,04/03/21 1:35,8h 5m,1 stop,No info,14871
Jet Airways,04/01/19,Kolkata,Bangalore,CCU ? BOM ? BLR,21:10,02/04/21 8:15,11h 5m,1 stop,No info,13364
Jet Airways,06/09/19,New Delhi,Cochin,DEL ? BOM ? COK,19:15,10/06/21 12:35,17h 20m,1 stop,In-flight meal not included,10577
SpiceJet,06/06/19,Kolkata,Bangalore,CCU ? BLR,22:20,07/06/21 0:40,2h 20m,non-stop,No info,3873
Air Asia,05/24/19,Kolkata,Bangalore,CCU ? BBI ? BLR,6:50,10:30,3h 40m,1 stop,No info,5162
Air India,04/03/19,New Delhi,Cochin,DEL ? BLR ? COK,20:30,04/04/21 23:00,26h 30m,1 stop,No info,5022
Jet Airways,03/03/19,Mumbai,Hyderabad,BOM ? HYD,2:55,4:25,1h 30m,non-stop,In-flight meal not included,4050
Jet Airways,06/01/19,Bangalore,New Delhi,BLR ? DEL,19:50,22:50,3h,non-stop,No info,8016
Multiple carriers,03/06/19,New Delhi,Cochin,DEL ? BOM ? COK,7:30,19:15,11h 45m,1 stop,No info,15077
Jet Airways,05/06/19,Kolkata,Bangalore,CCU ? DEL ? BLR,20:25,07/05/21 10:55,14h 30m,1 stop,No info,13067
Jet Airways,06/12/19,Kolkata,Bangalore,CCU ? BOM ? BLR,14:05,13-06-21 4:40,14h 35m,1 stop,No info,12739
Jet Airways,06/24/19,New Delhi,Cochin,DEL ? BOM ? COK,14:00,19:00,5h,1 stop,No info,14714
Air India,05/21/19,New Delhi,Cochin,DEL ? BLR ? COK,17:40,22-05-21 8:15,14h 35m,1 stop,No info,8151
IndiGo,05/24/19,Mumbai,Hyderabad,BOM ? HYD,12:00,13:30,1h 30m,non-stop,No info,4392
Air India,06/12/19,New Delhi,Cochin,DEL ? AMD ? BOM ? COK,5:00,13-06-21 7:40,26h 40m,2 stops,No info,10231
Jet Airways,05/06/19,Kolkata,Bangalore,CCU ? BOM ? BLR,8:25,18:15,9h 50m,1 stop,In-flight meal not included,10844
IndiGo,05/18/19,New Delhi,Cochin,DEL ? HYD ? COK,7:35,16:10,8h 35m,1 stop,No info,6442
Air India,05/15/19,Kolkata,Bangalore,CCU ? MAA ? BLR,14:35,16-05-21 14:35,24h,1 stop,No info,6528
Jet Airways,05/12/19,Kolkata,Bangalore,CCU ? BOM ? BLR,20:00,13-05-21 8:15,12h 15m,1 stop,No info,13941
Air India,03/27/19,New Delhi,Cochin,DEL ? LKO ? BOM ? COK,7:00,19:15,12h 15m,2 stops,No info,10913
Air Asia,03/15/19,Bangalore,New Delhi,BLR ? DEL,5:50,8:40,2h 50m,non-stop,No info,5615
Jet Airways,06/27/19,New Delhi,Cochin,DEL ? AMD ? BOM ? COK,23:05,28-06-21 19:00,19h 55m,2 stops,In-flight meal not included,11150
Air India,03/09/19,New Delhi,Cochin,DEL ? HYD ? BOM ? COK,21:30,10/03/21 19:15,21h 45m,2 stops,No info,11762
IndiGo,03/03/19,Bangalore,New Delhi,BLR ? DEL,13:00,15:50,2h 50m,non-stop,No info,12649
Air India,06/12/19,Kolkata,Bangalore,CCU ? DEL ? BLR,7:00,16:15,9h 15m,1 stop,No info,11936
Multiple carriers,05/15/19,New Delhi,Cochin,DEL ? BOM ? COK,16:00,16-05-21 1:30,9h 30m,1 stop,No info,13727
Air India,05/15/19,Kolkata,Bangalore,CCU ? DEL ? AMD ? BLR,10:00,16-05-21 5:25,19h 25m,2 stops,No info,14424
Jet Airways,05/09/19,Kolkata,Bangalore,CCU ? DEL ? BLR,17:00,10/05/21 10:55,17h 55m,1 stop,No info,10953
Jet Airways,06/12/19,Kolkata,Bangalore,CCU ? DEL ? BLR,9:35,13-06-21 9:45,24h 10m,1 stop,No info,12692
Jet Airways,05/01/19,Kolkata,Bangalore,CCU ? BOM ? BLR,8:25,20:45,12h 20m,1 stop,In-flight meal not included,10844
Vistara,05/12/19,Kolkata,Bangalore,CCU ? DEL ? BLR,17:00,13-05-21 18:50,25h 50m,1 stop,No info,9135
Jet Airways,03/24/19,Kolkata,Bangalore,CCU ? BOM ? BLR,21:10,25-03-21 4:45,7h 35m,1 stop,No info,13759
IndiGo,06/03/19,New Delhi,Cochin,DEL ? BOM ? COK,8:30,21:00,12h 30m,1 stop,No info,6416
IndiGo,06/09/19,Kolkata,Bangalore,CCU ? BLR,14:25,16:55,2h 30m,non-stop,No info,5644
Multiple carriers,03/03/19,New Delhi,Cochin,DEL ? BOM ? COK,2:15,15:30,13h 15m,1 stop,No info,17057
IndiGo,06/15/19,Chennai,Kolkata,MAA ? CCU,19:35,21:55,2h 20m,non-stop,No info,3597
IndiGo,03/21/19,New Delhi,Cochin,DEL ? BOM ? COK,8:25,15:30,7h 5m,1 stop,No info,9709
SpiceJet,03/12/19,Chennai,Kolkata,MAA ? CCU,8:20,10:35,2h 15m,non-stop,No info,6300
Air India,03/06/19,Mumbai,Hyderabad,BOM ? BHO ? DEL ? HYD,6:00,07/03/21 19:25,37h 25m,2 stops,No info,13904
IndiGo,03/21/19,New Delhi,Cochin,DEL ? BOM ? COK,10:45,15:30,4h 45m,1 stop,No info,6218
Jet Airways,03/24/19,Mumbai,Hyderabad,BOM ? HYD,19:35,21:05,1h 30m,non-stop,In-flight meal not included,2470
SpiceJet,06/09/19,New Delhi,Cochin,DEL ? PNQ ? COK,8:45,13:15,4h 30m,1 stop,No check-in baggage included,5158
Jet Airways,05/06/19,Bangalore,New Delhi,BLR ? DEL,8:20,11:20,3h,non-stop,No info,7229
Jet Airways,05/24/19,Mumbai,Hyderabad,BOM ? HYD,19:35,21:05,1h 30m,non-stop,In-flight meal not included,3210
Jet Airways,06/24/19,New Delhi,Cochin,DEL ? BOM ? COK,19:15,25-06-21 4:25,9h 10m,1 stop,In-flight meal not included,10262
Jet Airways,06/09/19,Bangalore,New Delhi,BLR ? DEL,8:20,11:20,3h,non-stop,No info,8016
IndiGo,05/09/19,New Delhi,Cochin,DEL ? HYD ? COK,6:50,12:10,5h 20m,1 stop,No info,5298
Air India,05/12/19,Kolkata,Bangalore,CCU ? BBI ? BLR,12:00,13-05-21 13:15,25h 15m,1 stop,No info,6612
Jet Airways,03/09/19,New Delhi,Cochin,DEL ? BOM ? COK,2:15,19:45,17h 30m,1 stop,No info,15764
Jet Airways,06/09/19,Kolkata,Bangalore,CCU ? DEL ? BLR,9:35,10/06/21 14:25,28h 50m,1 stop,No info,14151
Air Asia,04/03/19,Bangalore,New Delhi,BLR ? DEL,23:55,04/04/21 2:45,2h 50m,non-stop,No info,4483
SpiceJet,06/18/19,Chennai,Kolkata,MAA ? CCU,17:45,20:05,2h 20m,non-stop,No info,3597
Jet Airways,06/06/19,New Delhi,Cochin,DEL ? LKO ? BOM ? COK,11:45,07/06/21 4:25,16h 40m,2 stops,No info,13882
Jet Airways,06/06/19,New Delhi,Cochin,DEL ? NAG ? BOM ? COK,14:35,07/06/21 4:25,13h 50m,2 stops,No info,13376
Jet Airways,06/06/19,New Delhi,Cochin,DEL ? BOM ? COK,18:15,07/06/21 4:25,10h 10m,1 stop,In-flight meal not included,10262
Air Asia,03/27/19,New Delhi,Cochin,DEL ? BLR ? COK,16:45,28-03-21 7:10,14h 25m,1 stop,No info,6151
Air India,03/03/19,Bangalore,New Delhi,BLR ? BBI ? DEL,9:30,23:45,14h 15m,1 stop,No info,11654
Jet Airways,05/18/19,New Delhi,Cochin,DEL ? BOM ? COK,7:05,19-05-21 4:25,21h 20m,1 stop,In-flight meal not included,12373
Vistara,04/12/19,Bangalore,New Delhi,BLR ? DEL,7:00,9:40,2h 40m,non-stop,No info,5403
Jet Airways,06/24/19,New Delhi,Cochin,DEL ? JAI ? BOM ? COK,9:40,25-06-21 4:25,18h 45m,2 stops,In-flight meal not included,10368
Jet Airways,04/18/19,Bangalore,New Delhi,BLR ? DEL,8:20,11:20,3h,non-stop,No info,7229
Air Asia,04/27/19,Bangalore,New Delhi,BLR ? DEL,11:10,13:55,2h 45m,non-stop,No info,4483
Jet Airways,05/18/19,New Delhi,Cochin,DEL ? BOM ? COK,2:15,19-05-21 4:25,26h 10m,1 stop,In-flight meal not included,12373
Multiple carriers,06/06/19,New Delhi,Cochin,DEL ? BOM ? COK,14:00,21:00,7h,1 stop,No info,13587
Air India,04/27/19,Kolkata,Bangalore,CCU ? BLR,20:45,23:20,2h 35m,non-stop,No info,4145
GoAir,05/24/19,Bangalore,New Delhi,BLR ? DEL,11:40,14:30,2h 50m,non-stop,No info,3398
SpiceJet,03/27/19,Kolkata,Bangalore,CCU ? BLR,6:55,9:35,2h 40m,non-stop,No info,3847
Jet Airways,03/09/19,New Delhi,Cochin,DEL ? BOM ? COK,16:00,10/03/21 4:25,12h 25m,1 stop,No info,16289
Jet Airways,06/09/19,Kolkata,Bangalore,CCU ? DEL ? BLR,17:00,10/06/21 19:10,26h 10m,1 stop,No info,12692
Jet Airways,06/09/19,Kolkata,Bangalore,CCU ? BOM ? BLR,21:10,10/06/21 22:35,25h 25m,1 stop,In-flight meal not included,10844
Jet Airways,03/21/19,Bangalore,New Delhi,BLR ? BOM ? DEL,21:25,19-03-21 11:25,14h,1 stop,In-flight meal not included,7832
Jet Airways,06/03/19,New Delhi,Cochin,DEL ? NAG ? BOM ? COK,14:35,04/06/21 12:35,22h,2 stops,In-flight meal not included,10919
Jet Airways,06/09/19,New Delhi,Cochin,DEL ? COK,11:00,14:15,3h 15m,non-stop,No info,9564
Jet Airways,05/18/19,New Delhi,Cochin,DEL ? BOM ? COK,10:00,19:00,9h,1 stop,No info,15554
IndiGo,05/15/19,Kolkata,Bangalore,CCU ? BBI ? BLR,19:35,23:15,3h 40m,1 stop,No info,4226
Multiple carriers,06/03/19,New Delhi,Cochin,DEL ? BOM ? COK,8:45,19:15,10h 30m,1 stop,No info,9001
Jet Airways,06/06/19,New Delhi,Cochin,DEL ? JAI ? BOM ? COK,9:40,07/06/21 12:35,26h 55m,2 stops,In-flight meal not included,11733
Jet Airways,03/27/19,New Delhi,Cochin,DEL ? MAA ? BOM ? COK,5:10,28-03-21 19:45,38h 35m,2 stops,In-flight meal not included,8938
Jet Airways,05/18/19,Mumbai,Hyderabad,BOM ? HYD,7:05,8:30,1h 25m,non-stop,In-flight meal not included,4050
Air India,03/15/19,Bangalore,New Delhi,BLR ? VGA ? HYD ? DEL,10:30,21:25,10h 55m,2 stops,No info,6593
SpiceJet,05/21/19,Bangalore,New Delhi,BLR ? DEL,21:10,22-05-21 0:05,2h 55m,non-stop,No check-in baggage included,3573
Air India,06/06/19,Kolkata,Bangalore,CCU ? HYD ? BLR,19:00,07/06/21 11:05,16h 5m,1 stop,No info,6117
Jet Airways,03/18/19,Bangalore,New Delhi,BLR ? BOM ? DEL,5:45,13:15,7h 30m,1 stop,No info,12284
Jet Airways,06/12/19,Kolkata,Bangalore,CCU ? DEL ? BLR,9:35,19:10,9h 35m,1 stop,No info,12692
IndiGo,06/01/19,New Delhi,Cochin,DEL ? BOM ? COK,17:10,02/06/21 1:30,8h 20m,1 stop,No info,6628
Multiple carriers,06/03/19,New Delhi,Cochin,DEL ? HYD ? COK,7:10,22:30,15h 20m,1 stop,No info,7878
IndiGo,05/27/19,New Delhi,Cochin,DEL ? BOM ? COK,8:30,21:00,12h 30m,1 stop,No info,6838
Air India,06/21/19,Bangalore,New Delhi,BLR ? DEL,17:00,19:45,2h 45m,non-stop,No info,7171
IndiGo,05/03/19,Chennai,Kolkata,MAA ? CCU,11:35,14:00,2h 25m,non-stop,No info,4332
SpiceJet,03/21/19,Chennai,Kolkata,MAA ? CCU,17:45,20:05,2h 20m,non-stop,No info,3384
SpiceJet,04/06/19,Kolkata,Bangalore,CCU ? BLR,6:55,9:30,2h 35m,non-stop,No check-in baggage included,3841
SpiceJet,06/09/19,Kolkata,Bangalore,CCU ? IXB ? BLR,15:55,21:25,5h 30m,1 stop,No info,9158
Air India,05/27/19,Kolkata,Bangalore,CCU ? BLR,14:15,16:45,2h 30m,non-stop,No info,5510
Jet Airways,05/01/19,Kolkata,Bangalore,CCU ? DEL ? BLR,20:25,02/05/21 10:55,14h 30m,1 stop,No info,12121
SpiceJet,03/18/19,Chennai,Kolkata,MAA ? CCU,8:20,10:35,2h 15m,non-stop,No check-in baggage included,3807
Jet Airways,06/24/19,New Delhi,Cochin,DEL ? BOM ? COK,15:00,25-06-21 19:00,28h,1 stop,In-flight meal not included,10262
Jet Airways,03/21/19,New Delhi,Cochin,DEL ? BOM ? COK,8:00,22-03-21 4:25,20h 25m,1 stop,In-flight meal not included,6540
Jet Airways,05/09/19,Bangalore,New Delhi,BLR ? DEL,6:00,8:45,2h 45m,non-stop,In-flight meal not included,4030
Air India,04/27/19,New Delhi,Cochin,DEL ? COK,5:10,8:00,2h 50m,non-stop,No info,6094
IndiGo,05/21/19,New Delhi,Cochin,DEL ? COK,14:25,17:40,3h 15m,non-stop,No info,5601
IndiGo,04/09/19,New Delhi,Cochin,DEL ? BOM ? COK,10:35,10/04/21 1:30,14h 55m,1 stop,No info,6270
Jet Airways,03/12/19,Bangalore,New Delhi,BLR ? BOM ? DEL,16:55,23:00,6h 5m,1 stop,No info,13817
Multiple carriers,06/12/19,New Delhi,Cochin,DEL ? BOM ? COK,11:25,19:00,7h 35m,1 stop,No info,10877
Multiple carriers,05/18/19,New Delhi,Cochin,DEL ? IDR ? BOM ? COK,15:05,19-05-21 1:30,10h 25m,2 stops,No info,16840
Multiple carriers,06/09/19,New Delhi,Cochin,DEL ? BOM ? COK,19:00,10/06/21 1:30,6h 30m,1 stop,No info,7530
Jet Airways,03/06/19,Bangalore,New Delhi,BLR ? BOM ? DEL,11:40,23:00,11h 20m,1 stop,No info,16736
Jet Airways,03/21/19,New Delhi,Cochin,DEL ? BHO ? BOM ? COK,5:40,22-03-21 4:25,22h 45m,2 stops,In-flight meal not included,9181
Multiple carriers,03/21/19,New Delhi,Cochin,DEL ? BOM ? COK,10:20,19:15,8h 55m,1 stop,No info,7531
Air India,05/06/19,Bangalore,New Delhi,BLR ? DEL,10:00,12:45,2h 45m,non-stop,No info,5228
GoAir,05/06/19,New Delhi,Cochin,DEL ? AMD ? COK,7:25,13:35,6h 10m,1 stop,No info,6296
IndiGo,03/03/19,New Delhi,Cochin,DEL ? COK,5:35,8:50,3h 15m,non-stop,No info,7673
Multiple carriers,06/12/19,New Delhi,Cochin,DEL ? HYD ? COK,9:45,22:30,12h 45m,1 stop,No info,9646
Jet Airways,06/27/19,Bangalore,New Delhi,BLR ? DEL,18:55,22:00,3h 5m,non-stop,In-flight meal not included,7229
Multiple carriers,06/01/19,New Delhi,Cochin,DEL ? BOM ? COK,12:50,21:00,8h 10m,1 stop,No info,7005
Jet Airways,04/09/19,New Delhi,Cochin,DEL ? JAI ? BOM ? COK,5:30,19:00,13h 30m,2 stops,No info,10909
Air India,05/24/19,Kolkata,Bangalore,CCU ? DEL ? AMD ? BLR,10:00,25-05-21 5:25,19h 25m,2 stops,No info,15422
Jet Airways,03/12/19,Bangalore,New Delhi,BLR ? BOM ? DEL,20:35,13-03-21 12:25,15h 50m,1 stop,In-flight meal not included,11087
IndiGo,05/21/19,New Delhi,Cochin,DEL ? BOM ? COK,18:35,22-05-21 1:30,6h 55m,1 stop,No info,7006
Vistara,04/09/19,Bangalore,New Delhi,BLR ? DEL,9:45,12:35,2h 50m,non-stop,No info,5403
Jet Airways,05/12/19,New Delhi,Cochin,DEL ? COK,11:00,14:15,3h 15m,non-stop,No info,9564
Jet Airways,05/06/19,Kolkata,Bangalore,CCU ? BOM ? BLR,16:30,07/05/21 4:40,12h 10m,1 stop,In-flight meal not included,8586
Jet Airways,05/21/19,Kolkata,Bangalore,CCU ? BOM ? BLR,18:55,22-05-21 16:20,21h 25m,1 stop,In-flight meal not included,10844
Jet Airways,05/24/19,Kolkata,Bangalore,CCU ? BOM ? BLR,14:05,19:50,5h 45m,1 stop,No info,14571
Jet Airways,05/01/19,Kolkata,Bangalore,CCU ? BOM ? BLR,16:30,02/05/21 10:05,17h 35m,1 stop,In-flight meal not included,8586
Multiple carriers,06/06/19,New Delhi,Cochin,DEL ? BOM ? COK,17:45,07/06/21 1:30,7h 45m,1 stop,No info,6795
Jet Airways,06/06/19,Bangalore,New Delhi,BLR ? DEL,6:00,8:45,2h 45m,non-stop,No info,8016
IndiGo,03/09/19,Kolkata,Bangalore,CCU ? BLR,17:15,19:55,2h 40m,non-stop,No info,4778
Air India,06/01/19,New Delhi,Cochin,DEL ? RPR ? NAG ? BOM ? COK,5:15,02/06/21 7:40,26h 25m,3 stops,No info,12383
IndiGo,03/01/19,Mumbai,Hyderabad,BOM ? HYD,2:30,4:00,1h 30m,non-stop,No info,16000
SpiceJet,05/21/19,New Delhi,Cochin,DEL ? BLR ? COK,17:55,22:50,4h 55m,1 stop,No info,5975
SpiceJet,06/06/19,Bangalore,New Delhi,BLR ? DEL,21:10,07/06/21 0:05,2h 55m,non-stop,No check-in baggage included,3257
IndiGo,05/21/19,New Delhi,Cochin,DEL ? BOM ? COK,17:10,22-05-21 1:30,8h 20m,1 stop,No info,6794
Air India,05/01/19,Kolkata,Bangalore,CCU ? BBI ? BOM ? BLR,12:00,02/05/21 18:30,30h 30m,2 stops,No info,10151
Jet Airways,03/27/19,New Delhi,Cochin,DEL ? AMD ? BOM ? COK,19:10,28-03-21 4:25,9h 15m,2 stops,No info,10976
SpiceJet,05/21/19,Kolkata,Bangalore,CCU ? PNQ ? BLR,8:35,17:15,8h 40m,1 stop,No info,6381
Jet Airways,03/09/19,New Delhi,Cochin,DEL ? BOM ? COK,20:50,10/03/21 18:50,22h,1 stop,No info,16289
IndiGo,05/09/19,New Delhi,Cochin,DEL ? BOM ? COK,17:10,10/05/21 1:30,8h 20m,1 stop,No info,8330
Air India,05/06/19,New Delhi,Cochin,DEL ? LKO ? BOM ? COK,12:20,07/05/21 19:15,30h 55m,2 stops,No info,13538
Multiple carriers,06/27/19,New Delhi,Cochin,DEL ? BOM ? COK,4:55,12:35,7h 40m,1 stop,No info,10678
Multiple carriers,03/27/19,New Delhi,Cochin,DEL ? BOM ? COK,9:00,21:00,12h,1 stop,No info,12537
IndiGo,04/06/19,Bangalore,New Delhi,BLR ? DEL,18:55,21:50,2h 55m,non-stop,No info,4823
Vistara,04/18/19,Bangalore,New Delhi,BLR ? DEL,21:00,23:50,2h 50m,non-stop,No info,5613
Multiple carriers,06/06/19,New Delhi,Cochin,DEL ? BOM ? COK,12:50,07/06/21 1:30,12h 40m,1 stop,No info,6795
Jet Airways,04/01/19,Kolkata,Bangalore,CCU ? BOM ? BLR,16:30,02/04/21 16:20,23h 50m,1 stop,No info,12681
IndiGo,06/27/19,New Delhi,Cochin,DEL ? HYD ? COK,5:05,12:10,7h 5m,1 stop,No info,6442
Multiple carriers,05/15/19,New Delhi,Cochin,DEL ? HYD ? COK,9:45,16:10,6h 25m,1 stop,No info,9646
